Ag110_m1,Ag110_m1
E_eV,Sig_b
900.0,16.0183952446
950.0,15.7238704522
1000.0,15.4519935978
1062.5,15.1399148416
1110.1,14.9202744637
1113.825,14.9036866289
1117.55,14.8871837936
1125.0,14.8544261212
1132.813,14.8204214625
1140.625,14.7867748015
1156.25,14.7205124725
1171.875,14.6555891345
1187.5,14.5919637877
1203.125,14.5295904324
1218.75,14.4684310688
1250.0,14.3495983174
1281.25,14.2354345352
1312.5,14.1254067236
1343.75,14.0192728841
1375.0,13.9168080179
1406.25,13.8178081262
1437.5,13.7220822101
1500.0,13.5397593091
1550.0,13.4023639262
1600.0,13.271478492
1650.0,13.1466040096
1700.0,13.0272944819
1775.0,12.858612611
1850.0,12.700311652
1925.0,12.5513706119
2000.0,12.4109014969
2062.5,12.3006635722
2125.0,12.1952965557
2187.5,12.0944494527
2250.0,11.997808268
2312.5,11.9050870063
2375.0,11.8160276715
2500.0,11.6479717977
2625.0,11.4938356737
2750.0,11.3502253229
2875.0,11.2159887654
3000.0,11.0901450187
3062.5,11.0308874121
3125.0,10.9733817169
3250.0,10.8632910739
3375.0,10.7592561153
3500.0,10.6607368644
3625.0,10.5685673415
3750.0,10.4809335651
3875.0,10.3974705518
4000.0,10.3178543167
4250.0,10.1722432342
4500.0,10.0385044133
4750.0,9.9150849337
5000.0,9.800703863
5015.625,9.7940474781
5031.25,9.787420088
5062.5,9.774254293
5093.75,9.7612034783
5125.0,9.7482656441
5187.5,9.7227239183
5250.0,9.6976181173
5312.5,9.672934243
5375.0,9.6486602969
5500.0,9.6012981965
5625.0,9.5554438287
5750.0,9.5110192052
5875.0,9.467947337
6000.0,9.4261622345
6125.0,9.3868769073
6250.0,9.3486993643
6500.0,9.2754636654
6750.0,9.2060752002
7000.0,9.1401980245
7250.0,9.079722188
7500.0,9.0220697358
7750.0,8.9670187082
8000.0,8.9143731416
8250.0,8.8663071295
8500.0,8.8201802518
9000.0,8.7332300966
9500.0,8.6526040295
10000.0,8.5775423493
10312.5,8.5364174222
10625.0,8.4969150002
11250.0,8.4223460109
11875.0,8.3530769915
12500.0,8.288480458
13125.0,8.232801852
13750.0,8.180462551
14375.0,8.131122885
15000.0,8.08449014
15500.0,8.051484221
16000.0,8.019804315
17000.0,7.960068261
17750.0,7.92122313
18500.0,7.884384874
19250.0,7.849373897
20000.0,7.816031562
20156.25,7.81003301
20312.5,7.8040922
20625.0,7.792375822
20937.5,7.780878456
21250.0,7.769590133
21562.5,7.75850488
21875.0,7.747617725
22500.0,7.726407806
23125.0,7.70591357
23750.0,7.686092192
24375.0,7.666903837
25000.0,7.648314656
26250.0,7.617420978
27500.0,7.588272837
28750.0,7.560697431
30000.0,7.534546805
31250.0,7.512732473
32500.0,7.491954836
33750.0,7.472128975
35000.0,7.453177851
37500.0,7.421547173
40000.0,7.392412702
42500.0,7.369039269
45000.0,7.347331872
47500.0,7.327087861
50000.0,7.30814107
52500.0,7.293292243
55000.0,7.27936309
57500.0,7.26625941
60000.0,7.25390162
62500.0,7.24348085
65000.0,7.23363999
70000.0,7.21550048
74275.5,7.20230647
74477.3,7.20172781
74679.1,7.20115202
74845.38,7.20068518
75011.66,7.20021823
75344.22,7.199292
76009.33,7.19745728
76674.44,7.19564791
77339.55,7.19386391
78669.78,7.19036714
80000.0,7.18696317
80922.15,7.18471281
81844.3,7.18250613
82127.99,7.1818505
82411.67,7.18119951
82979.03,7.17990749
83546.39,7.17863108
84113.75,7.17737031
85248.48,7.17489376
86383.2,7.17247495
87517.93,7.17011405
88652.65,7.16780717
90922.1,7.16334998
93191.55,7.15909036
95461.0,7.15501719
97730.45,7.1511193
99999.9,7.14738645
100000.1,7.14801651
101274.8,7.14503053115
102549.5,7.14210600229
105098.9,7.13643983458
107648.3,7.13100300687
110197.6,7.12578349916
112747.0,7.12076726146
115296.3,7.11594405375
117845.7,7.11130274604
120395.0,7.10683398833
120496.0,7.10664476842
120957.0,7.10575148883
121418.0,7.10486365925
122340.0,7.10310739008
123262.0,7.1013740109
124184.0,7.09966352173
126028.0,7.09631040339
127872.0,7.09304429505
129716.0,7.0898624067
131560.0,7.08676096836
135248.0,7.08078926168
138936.0,7.07510774499
142624.0,7.0696968983
146312.0,7.06454004162
150000.0,7.05962042493
150973.0,7.05823372581
150973.1,7.05823374581
151427.1,7.05758576621
151881.1,7.05694143662
152789.0,7.05566376744
152789.6,7.05566290744
153104.9,7.05520454772
153420.1,7.05474698801
154050.5,7.05383838857
155312.0,7.05204049971
155312.5,7.05203961971
155788.5,7.05132320013
156264.5,7.05061144056
157216.9,7.04919598142
159121.8,7.04641400313
161026.7,7.04369070484
162931.5,7.04102618655
164836.4,7.03841863826
166741.3,7.03586411998
170551.0,7.0309146234
174360.8,7.02616563682
178170.5,7.02160490025
181980.3,7.01722321367
185790.0,7.01301122709
186496.3,7.01216734773
187202.5,7.01132892836
188615.0,7.00967054963
188615.4,7.00967062963
189326.8,7.00881014027
190038.2,7.00795515091
191461.3,7.00626370219
192884.4,7.00459426347
194307.5,7.00294687475
197153.8,6.99971735731
200000.0,6.99657028986
202676.8,6.99343776227
205353.5,6.99037703468
208030.3,6.98738533708
210707.0,6.98446076949
216060.5,6.9788036943
221414.0,6.97339194911
221893.3,6.97289150954
222372.5,6.97239388997
223331.0,6.97140319083
223331.1,6.97140320083
224015.4,6.97065866145
224699.7,6.96991779206
226068.4,6.96844712329
228805.8,6.96554998575
231543.2,6.96271093821
234280.5,6.95992804067
237017.9,6.95720046313
239755.3,6.95452528559
245230.0,6.94932752051
245230.2,6.94932755051
245826.4,6.94874595105
246422.6,6.94816716158
247615.0,6.94701598265
250000.0,6.9447412748
251598.8,6.94318229623
253197.5,6.94163790767
256395.0,6.93859696054
259592.5,6.93561861342
262790.0,6.93269897629
263597.3,6.93194982702
264404.5,6.93120533774
266019.0,6.92972643919
266019.3,6.92972647919
266990.5,6.92879376007
267961.7,6.92786558094
269904.4,6.92602591268
271847.1,6.92420645443
273789.8,6.92240726618
277675.2,6.91886667967
281560.5,6.91540236316
285445.9,6.91201250665
289331.3,6.90869228014
297102.0,6.90225538712
297826.5,6.90163464778
298551.0,6.90101672843
300000.0,6.89978736973
301239.8,6.89872363084
302479.5,6.89766628196
304959.0,6.89557074419
307438.5,6.89350084641
309918.0,6.89145455864
309918.5,6.89145360864
310889.8,6.89063996951
311861.0,6.88982996039
313803.5,6.88822189213
315746.3,6.88662652388
317689.0,6.88504578563
317689.2,6.88504580563
318449.2,6.88440410631
319209.2,6.88376617699
320729.2,6.88249572836
323769.3,6.87997837109
326809.4,6.87749580382
329849.5,6.87504506655
335929.8,6.87023635202
342010.0,6.86555065748
342010.4,6.86555070748
343322.3,6.86450899866
344634.2,6.86347274984
347258.0,6.8614166022
349882.0,6.85938229456
352506.0,6.85736785691
353515.0,6.85659128782
354524.0,6.85581840873
354524.2,6.85581841873
355684.6,6.85492342977
356845.0,6.85403217081
356845.3,6.85403221081
357652.6,6.85341906154
358459.8,6.85280869226
360074.5,6.85159334371
363304.0,6.84918205662
366533.5,6.84680040952
369763.0,6.84444640242
370671.0,6.84376282324
371579.0,6.84308097405
372979.3,6.84200299531
374379.5,6.84093142657
377180.0,6.83880153909
379980.5,6.8366923716
382781.0,6.83460295412
383689.3,6.83391009494
384597.5,6.83321797575
386414.0,6.83184200738
390047.0,6.82911415065
393680.0,6.82641743391
397313.0,6.82375293718
404579.0,6.81851190371
411845.0,6.81338955024
412753.5,6.81273669105
413662.0,6.81208561187
415011.1,6.81101624308
416360.1,6.8099506743
419058.2,6.80783419672
421756.3,6.80573526914
424454.3,6.80365398157
429850.4,6.79954285642
435246.5,6.79549968127
440642.7,6.79152125612
446038.8,6.78760627097
456831.0,6.77995865066
467623.3,6.77254545036
478415.5,6.76535484006
489207.8,6.75837454976
500000.0,6.75159225946
506250.0,6.74578456784
512500.0,6.74009567642
518750.0,6.73452108519
525000.0,6.72905829417
537500.0,6.71845401277
550000.0,6.70825613225
562500.0,6.69844175264
575000.0,6.688989774
587500.0,6.67988029636
600000.0,6.67109601979
612500.0,6.66261854431
625000.0,6.65443087
637500.0,6.6465217969
650000.0,6.63887402506
662500.0,6.63147605456
675000.0,6.62431758545
687500.0,6.6173858178
700000.0,6.61066935168
712500.0,6.59999258715
725000.0,6.58969012431
737500.0,6.57974546321
750000.0,6.57014090395
762500.0,6.56086184662
775000.0,6.5518936913
787500.0,6.5432231381
800000.0,6.5348354871
812500.0,6.52353363841
825000.0,6.51260449215
837500.0,6.50203214843
850000.0,6.49180020736
862500.0,6.48189736908
875000.0,6.47230763372
887500.0,6.4630191014
900000.0,6.45402097228
912500.0,6.44208904651
925000.0,6.43052082425
937500.0,6.41930150566
950000.0,6.40841849091
962500.0,6.39785928019
975000.0,6.38761087368
987500.0,6.3776627716
1000000.0,6.36800327413
1031250.0,6.33121685712
1062500.0,6.29693885483
1093750.0,6.26495306844
1125000.0,6.23506699925
1156250.0,6.20710934863
1187500.0,6.18092491807
1218750.0,6.15637920919
1250000.0,6.13334322374
1281250.0,6.09471546359
1312500.0,6.0582835308
1343750.0,6.02388342755
1375000.0,5.99136885622
1406250.0,5.96061181939
1437500.0,5.93148681982
1468750.0,5.90388686052
1500000.0,5.87771084473
1531250.0,5.83885807594
1562500.0,5.80185875795
1593750.0,5.76659119483
1625000.0,5.732947691
1656250.0,5.70082975123
1687500.0,5.67014468069
1718750.0,5.64080878493
1750000.0,5.61274256997
1781250.0,5.57508334232
1812500.0,5.53895110901
1843750.0,5.50425837761
1875000.0,5.47092585635
1906250.0,5.43888095406
1937500.0,5.40805258033
1968750.0,5.3783800455
2000000.0,5.34980206075
2028094.0,5.3144476071
2056187.0,5.28019399388
2084280.0,5.24699232273
2112373.0,5.21479199525
2140466.0,5.18354621313
2168559.0,5.15321757815
2196652.0,5.12376249212
2224745.0,5.09514545695
2252839.0,5.06732887464
2280932.0,5.04028134715
2309025.0,5.01397257664
2337118.0,4.98836846535
2365211.0,4.96344591554
2393304.0,4.93917352962
2421397.0,4.91552791005
2449490.0,4.89248515939
2483897.0,4.86018932221
2518304.0,4.82888669755
2552711.0,4.79853709077
2587118.0,4.76909550751
2621525.0,4.74052495363
2655932.0,4.71278553533
2690339.0,4.68584405906
2724745.0,4.6596686315
2759152.0,4.63422525994
2793559.0,4.60948435172
2827966.0,4.58542071464
2862373.0,4.56200495686
2896780.0,4.53921388694
2931187.0,4.51702301384
2965594.0,4.49540844697
3000000.0,4.474351496
3033630.0,4.4547411812
3067259.0,4.43559954634
3100889.0,4.41690841373
3134518.0,4.39865208564
3168148.0,4.38081418448
3201777.0,4.36337809254
3235406.0,4.34633237232
3269035.0,4.32966303663
3302665.0,4.31335540799
3336294.0,4.29739635891
3369924.0,4.28177579263
3403553.0,4.26648315146
3437183.0,4.25150692885
3470812.0,4.23683609754
3504441.0,4.22246168069
3538070.0,4.20837400165
3595812.0,4.18214492285
3653553.0,4.15679251884
3711294.0,4.13227591509
3769035.0,4.10855063723
3826777.0,4.08557935131
3884518.0,4.06332394326
3942259.0,4.04175215943
4000000.0,4.02083063634
4053225.0,4.01350394353
4106449.0,4.00640110649
4159674.0,3.99951094661
4212898.0,3.99282216486
4266123.0,3.98632401257
4319347.0,3.98000749067
4372571.0,3.97386308071
4425795.0,3.96788280389
4479020.0,3.9620571216
4532244.0,3.95638098497
4585469.0,3.95084666577
4638693.0,3.94544685508
4691918.0,3.94017748463
4745142.0,3.93503187585
4798366.0,3.93000456033
4851590.0,3.9250913398
4864735.0,3.92376084365
4877880.0,3.92243810954
4893145.0,3.92089378635
4908410.0,3.9193600656
4923675.0,3.91783489722
4938940.0,3.9163192213
4954205.0,3.91481295788
4969470.0,3.91331605695
4984735.0,3.91182746843
5000000.0,3.91034812243
5015625.0,3.91144474028
5031250.0,3.91254151014
5046875.0,3.91364037212
5062500.0,3.91473923602
5078125.0,3.91583903207
5093750.0,3.91693968025
5109375.0,3.91804111049
5125000.0,3.9191442528
5140625.0,3.92024603727
5156250.0,3.92134940383
5171875.0,3.92245427258
5187500.0,3.92355757343
5203125.0,3.92466226649
5218750.0,3.92576727168
5234375.0,3.92687252919
5250000.0,3.92797798875
5265625.0,3.92908358055
5281250.0,3.93019024472
5296875.0,3.93129594096
5312500.0,3.93240260958
5328125.0,3.93350819039
5343750.0,3.93461563351
5359375.0,3.93572088894
5375000.0,3.9368279067
5390625.0,3.93793463669
5406250.0,3.93904102913
5421875.0,3.94014703384
5437500.0,3.941251611
5453125.0,3.94235771046
5468750.0,3.94346229241
5484375.0,3.94456831666
5500000.0,3.94567273343
5515625.0,3.94677749253
5531250.0,3.94788157417
5546875.0,3.94898491826
5562500.0,3.95008849483
5578125.0,3.95119127397
5593750.0,3.9522941955
5609375.0,3.95339623964
5625000.0,3.95449737629
5640625.0,3.95559854558
5656250.0,3.95669873741
5671875.0,3.9577979018
5687500.0,3.95889700886
5703125.0,3.95999602851
5718750.0,3.96109393086
5734375.0,3.96219067581
5750000.0,3.9632872434
5765625.0,3.96438359383
5781250.0,3.96547870681
5796875.0,3.96657254267
5812500.0,3.96766708121
5828125.0,3.96875928255
5843750.0,3.96985213661
5859375.0,3.97094260349
5875000.0,3.97203365323
5890625.0,3.97312227583
5906250.0,3.9742124363
5921875.0,3.97530010857
5937500.0,3.97638627075
5953125.0,3.97747289796
5968750.0,3.97855896601
5984375.0,3.97964345301
6000000.0,3.980726335
6003756.0,3.98127762944
6007512.0,3.98183000137
6011268.0,3.98238045187
6015024.0,3.98293098085
6018780.0,3.98348158632
6022536.0,3.98403326836
6026292.0,3.98458502788
6030047.0,3.98513586978
6033803.0,3.98568578236
6037559.0,3.98623676942
6041315.0,3.98678883297
6045070.0,3.98733997799
6048826.0,3.9878901926
6052582.0,3.98844148079
6056338.0,3.98899184446
6060093.0,3.9895432875
6063849.0,3.99009379924
6067605.0,3.99064438345
6071361.0,3.99119604226
6075116.0,3.99174777943
6078872.0,3.99229658319
6082628.0,3.99284846054
6086384.0,3.99339940938
6090139.0,3.99395043668
6093895.0,3.99450152858
6097651.0,3.99505069307
6101407.0,3.99560292803
6105162.0,3.99615424048
6108918.0,3.99670361751
6112674.0,3.99725506504
6116430.0,3.99780658214
6120185.0,3.99835617472
6123941.0,3.9989068319
6127697.0,3.99945755856
6131453.0,4.00000835381
6135209.0,4.00055921755
6138965.0,4.00111014987
6142721.0,4.00166015177
6146477.0,4.00221122017
6150232.0,4.00276136294
6153988.0,4.0033125674
6157744.0,4.00386383846
6161500.0,4.004413178
6165255.0,4.00496358902
6169011.0,4.00551506064
6172767.0,4.00606459884
6176523.0,4.00661520354
6180278.0,4.00716687971
6184034.0,4.00771561548
6187790.0,4.00826641684
6191546.0,4.00881728279
6195301.0,4.00936721912
6199057.0,4.00991821514
6202813.0,4.01046827566
6206569.0,4.01101739977
6210324.0,4.01156859336
6214080.0,4.01211884455
6217836.0,4.01266916032
6221592.0,4.01321953869
6225347.0,4.01376998544
6229103.0,4.0143194889
6232859.0,4.01487005584
6236615.0,4.01541968437
6240370.0,4.01596938139
6244126.0,4.01652113401
6247882.0,4.01706994822
6251638.0,4.01761982403
6255394.0,4.01817076032
6259150.0,4.01872075821
6262906.0,4.0192698167
6266662.0,4.01982093577
6270417.0,4.02037012023
6274173.0,4.0209203594
6277929.0,4.02147065906
6281685.0,4.02202001741
6285440.0,4.02256944115
6289196.0,4.02311991849
6292952.0,4.02366945453
6296708.0,4.02421904906
6300463.0,4.02476870808
6304219.0,4.0253194198
6307975.0,4.02586719002
6311731.0,4.02641801784
6315486.0,4.02696790814
6319242.0,4.02751685115
6322998.0,4.02806685075
6326754.0,4.02861690886
6330509.0,4.02916602745
6334265.0,4.02971519875
6338021.0,4.03026542564
6341777.0,4.03081370904
6345532.0,4.03136305402
6349288.0,4.03191344861
6353044.0,4.0324618998
6356800.0,4.03301140659
6360555.0,4.03356097277
6364311.0,4.03411158975
6368067.0,4.03465926124
6371823.0,4.03520898833
6375579.0,4.03575876902
6379335.0,4.0363066043
6383091.0,4.03685649319
6386847.0,4.03740543668
6390602.0,4.03795443756
6394358.0,4.03850348826
6398114.0,4.03905259145
6401870.0,4.03960074825
6405625.0,4.04015096153
6409381.0,4.04070022453
6413137.0,4.04124853914
6416893.0,4.04179690634
6420648.0,4.04234633004
6424404.0,4.04289480145
6428160.0,4.04344332437
6431916.0,4.04399289999
6435671.0,4.0445415301
6439427.0,4.04508920783
6443183.0,4.04563793626
6446939.0,4.0461867162
6450694.0,4.04673655073
6454450.0,4.04728343188
6458206.0,4.04783336264
6461962.0,4.0483813441
6465717.0,4.04892937995
6469473.0,4.04947846062
6473229.0,4.0500265918
6476985.0,4.05057577169
6480740.0,4.05112300597
6486863.0,4.05197711592
6492986.0,4.05283234146
6499109.0,4.05368668069
6505232.0,4.0545401346
6511355.0,4.05539470201
6517478.0,4.05624838121
6523601.0,4.0571031739
6529723.0,4.05795708127
6535846.0,4.05880909534
6541969.0,4.05966222001
6548092.0,4.06051645538
6554214.0,4.06136980234
6560337.0,4.06222325501
6566460.0,4.06307581547
6572583.0,4.06392948244
6578705.0,4.0647812611
6584828.0,4.06563414147
6590951.0,4.06648712865
6597074.0,4.06733922044
6603197.0,4.06819241594
6609320.0,4.06904471714
6615443.0,4.06989711995
6621566.0,4.07074862657
6627688.0,4.0716002398
6633811.0,4.07245194975
6639934.0,4.07330276251
6646057.0,4.07415467499
6652179.0,4.07500569207
6658302.0,4.07585680399
6664425.0,4.07670801663
6670548.0,4.07755932698
6676670.0,4.07841073895
6682793.0,4.07926124485
6688916.0,4.08011184848
6695039.0,4.08096254783
6701162.0,4.08181234391
6707285.0,4.08266323582
6713408.0,4.08351422246
6719531.0,4.08436430393
6725653.0,4.08521348202
6731776.0,4.08606375095
6737899.0,4.08691311273
6744022.0,4.08776356723
6750144.0,4.08861211746
6756267.0,4.08946175565
6762390.0,4.09031048557
6768513.0,4.09116030524
6774635.0,4.09200921864
6780758.0,4.09285721899
6786881.0,4.09370730919
6793004.0,4.09455448713
6799127.0,4.09540375393
6805250.0,4.09625210957
6811373.0,4.09709955107
6817496.0,4.09794808142
6823618.0,4.09879570041
6829741.0,4.09964340236
6835864.0,4.10049119018
6841987.0,4.10133906285
6848109.0,4.10218602427
6854232.0,4.10303406666
6860355.0,4.10388019301
6866478.0,4.10472840213
6872600.0,4.105574699
6876582.0,4.10611311563
6880563.0,4.10665057125
6884544.0,4.10718806247
6888525.0,4.10772558941
6892507.0,4.1082641495
6896488.0,4.10880074677
6900469.0,4.10933837855
6904450.0,4.10987604606
6908432.0,4.1104127458
6912413.0,4.11095048363
6916394.0,4.11148725508
6920375.0,4.11202606126
6924357.0,4.11256189968
6928338.0,4.11309877519
6932319.0,4.11363668443
6936300.0,4.11417362828
6940282.0,4.11471060338
6944263.0,4.11524761568
6948244.0,4.1157836606
6952225.0,4.11631974015
6956207.0,4.11685685114
6960188.0,4.11739399714
6964169.0,4.11793117686
6968150.0,4.11846739032
6972132.0,4.11900363412
6976113.0,4.11954091392
6980094.0,4.12007722655
6984075.0,4.12061257182
6988057.0,4.12114894754
6992038.0,4.12168535826
6996019.0,4.12222080182
7000000.0,4.122757278
7006538.0,4.12372741361
7013075.0,4.12470151015
7019613.0,4.12568293707
7026150.0,4.12667032174
7032688.0,4.12766503679
7039225.0,4.12866670868
7045763.0,4.12967270697
7052300.0,4.13068766011
7058838.0,4.13170793966
7065375.0,4.13273417317
7071913.0,4.13376673108
7078450.0,4.13480523906
7084988.0,4.13585006045
7091525.0,4.13690384091
7098063.0,4.137961943
7104600.0,4.13902599206
7111138.0,4.14009736085
7117675.0,4.14117467463
7124213.0,4.14225730715
7130750.0,4.14334788276
7137288.0,4.14444276611
7143825.0,4.14554560066
7150363.0,4.14665375097
7156900.0,4.14776984158
7163438.0,4.14889024595
7169975.0,4.15001758863
7176513.0,4.15115224408
7183050.0,4.15229183695
7189588.0,4.15343773079
7196125.0,4.15459056997
7202663.0,4.15574871903
7209200.0,4.15691380162
7217766.0,4.15802266983
7226332.0,4.15913775754
7234898.0,4.16025704367
7243464.0,4.16138153553
7252030.0,4.16251224202
7260596.0,4.16364714235
7269162.0,4.16478824454
7277728.0,4.16593455669
7286294.0,4.16708605781
7294860.0,4.16824375623
7303426.0,4.16940566073
7311992.0,4.17057272963
7320558.0,4.17174407195
7329124.0,4.17292150569
7337690.0,4.17410323007
7346255.0,4.17529144576
7354821.0,4.17648544665
7363387.0,4.17768273429
7371953.0,4.178886106
7380519.0,4.1800947617
7389085.0,4.1813074996
7397651.0,4.18252651872
7406217.0,4.18374961715
7414783.0,4.184978895
7423349.0,4.1862124494
7431915.0,4.18745108046
7440481.0,4.18869498627
7449047.0,4.18994296485
7457613.0,4.19119621732
7466179.0,4.1924545399
7474745.0,4.19371903257
7483310.0,4.19498819703
7491249.0,4.19616468477
7499187.0,4.19734568586
7507126.0,4.1985313963
7515064.0,4.19972161942
7523003.0,4.20091565089
7530941.0,4.20211309407
7538880.0,4.20331524491
7546818.0,4.20452290469
7554757.0,4.20573327125
7562695.0,4.20694714786
7570634.0,4.20816572848
7578572.0,4.20938891726
7586511.0,4.21061571027
7594449.0,4.21184701057
7602387.0,4.2130824159
7610325.0,4.21431992514
7618264.0,4.21556513697
7626202.0,4.21681185242
7634141.0,4.21806327065
7642079.0,4.21931829174
7650018.0,4.22057791364
7657956.0,4.2218410387
7665895.0,4.2231088628
7673833.0,4.22438018818
7681772.0,4.22565521273
7689710.0,4.22693573877
7697649.0,4.2282199622
7705587.0,4.22950578525
7713526.0,4.23079820491
7721464.0,4.23209312441
7729402.0,4.23339214021
7737340.0,4.23469525341
7745549.0,4.23604496204
7753757.0,4.23740005419
7761965.0,4.23875933031
7770173.0,4.24012158949
7778381.0,4.24148903098
7786589.0,4.24285945487
7794797.0,4.24423506117
7803005.0,4.245613648
7811214.0,4.24699701702
7819422.0,4.24838476725
7827630.0,4.24977569845
7835838.0,4.25117161064
7844046.0,4.25257170391
7852254.0,4.25397587651
7860462.0,4.25538302932
7868670.0,4.25679536168
7876879.0,4.25821127302
7885087.0,4.25963176459
7893295.0,4.26105523493
7901503.0,4.26248288417
7909711.0,4.26391551252
7917919.0,4.26535031789
7926127.0,4.26679010259
7934335.0,4.26823406465
7942544.0,4.26968260372
7950752.0,4.27113472092
7958960.0,4.27258981581
7967168.0,4.27405008662
7975376.0,4.27551333535
7983584.0,4.27698076023
7991792.0,4.27845216234
8000000.0,4.27992773974
8007471.0,4.28078693678
8014942.0,4.28165132294
8022413.0,4.28251969932
8029884.0,4.28339016417
8037355.0,4.28426581748
8044826.0,4.28514445937
8052297.0,4.28602819007
8059768.0,4.28691510758
8067239.0,4.28780601313
8074710.0,4.28870100684
8082181.0,4.28960018682
8089652.0,4.29050235318
8097123.0,4.29140860605
8104594.0,4.29231904556
8112065.0,4.29323347079
8119535.0,4.29415148334
8127006.0,4.29507407953
8134477.0,4.29599886091
8141948.0,4.29692762761
8149419.0,4.29786147974
8156890.0,4.29879851542
8164361.0,4.29973953479
8171832.0,4.30068463904
8179303.0,4.3016329272
8186774.0,4.30258419848
8194245.0,4.30354055303
8201716.0,4.30450109104
8209187.0,4.30546461154
8216658.0,4.30643221465
8224129.0,4.30740300059
8231600.0,4.30837676847
8239070.0,4.30935511976
8246765.0,4.31034796404
8254459.0,4.31134538057
8262153.0,4.31234586741
8269847.0,4.3133503255
8277541.0,4.31435795515
8285235.0,4.31537065549
8292929.0,4.31638642564
8300623.0,4.31740716684
8308317.0,4.31843107919
8316011.0,4.31945906183
8323705.0,4.32049011396
8331399.0,4.32152513783
8339093.0,4.32256533146
8346787.0,4.32360759646
8354481.0,4.32465492996
8362175.0,4.3257052351
8369870.0,4.32676030995
8377564.0,4.32781775342
8385258.0,4.3288803686
8392952.0,4.32994605449
8400646.0,4.33101580814
8408340.0,4.33208953456
8416034.0,4.3331674288
8423728.0,4.33424639386
8431422.0,4.33533242778
8439116.0,4.33641943259
8446810.0,4.33751160729
8454504.0,4.33860885094
8462198.0,4.33970816556
8469892.0,4.34081044816
8477586.0,4.34191790178
8485280.0,4.34302842444
8493205.0,4.34415870131
8501129.0,4.34529353744
8509053.0,4.34643143797
8516977.0,4.34757239889
8524901.0,4.34871752426
8532825.0,4.34986761111
8540749.0,4.35102075947
8548673.0,4.35217797136
8556597.0,4.35333924481
8564521.0,4.35450358287
8572445.0,4.35567098156
8580369.0,4.35684344492
8588293.0,4.35802006997
8596217.0,4.35920075876
8604141.0,4.36038381032
8612065.0,4.36157212567
8619990.0,4.36276370493
8627914.0,4.36395864696
8635838.0,4.36515775191
8643762.0,4.36636032178
8651686.0,4.36756695465
8659610.0,4.36877705253
8667534.0,4.36999031342
8675458.0,4.37120874042
8683382.0,4.37242953052
8691306.0,4.37365548373
8699230.0,4.37488370315
8707154.0,4.37611598678
8715078.0,4.37735273471
8723002.0,4.37859244886
8730926.0,4.37983652841
8738850.0,4.38108357227
8745088.0,4.38205622116
8751326.0,4.38303040746
8757564.0,4.38400812807
8763802.0,4.38498758408
8770040.0,4.3859684766
8776278.0,4.38695300452
8782516.0,4.38793896886
8788753.0,4.38892656859
8794991.0,4.38991770494
8801229.0,4.3909104779
8807467.0,4.39190568726
8813704.0,4.39290253223
8819942.0,4.39390191381
8826180.0,4.39490383389
8832418.0,4.39590728969
8838655.0,4.3969131821
8844893.0,4.39792161111
8851131.0,4.39893267794
8857369.0,4.39994518137
8863607.0,4.40096032362
8869845.0,4.40197780258
8876083.0,4.40299681835
8882321.0,4.40401867183
8888558.0,4.40504206303
8894796.0,4.40606939214
8901034.0,4.40709736016
8907272.0,4.40812766501
8913509.0,4.40916010767
8919747.0,4.41019448934
8925985.0,4.41123131004
8932223.0,4.41227066866
8938460.0,4.4133119661
8946153.0,4.41434915268
8953845.0,4.41538859137
8961538.0,4.41643218318
8969230.0,4.417478025
8976923.0,4.41852821904
8984615.0,4.41958046519
8992308.0,4.42063706566
9000000.0,4.42169581615
9005893.0,4.42231647688
9011785.0,4.42293766652
9017678.0,4.42355979026
9023570.0,4.42418344492
9029463.0,4.42480803169
9035355.0,4.42543434837
9041247.0,4.42605979716
9047139.0,4.42668847906
9053032.0,4.42731709318
9058924.0,4.42794733821
9064817.0,4.42857751655
9070709.0,4.4292102269
9076602.0,4.42984286947
9082494.0,4.43047694415
9088386.0,4.43111145104
9094278.0,4.43174809105
9100171.0,4.43238476338
9106063.0,4.43302386892
9111956.0,4.43366290778
9117848.0,4.43430347875
9123741.0,4.43494508315
9129633.0,4.43558711965
9135525.0,4.43623148958
9141417.0,4.43687489373
9147310.0,4.4375203314
9153202.0,4.43816740028
9159094.0,4.43881560449
9164986.0,4.43946404112
9170879.0,4.44011331437
9176771.0,4.44076321885
9182663.0,4.44141525774
9188555.0,4.44206863007
9194448.0,4.44272183702
9200340.0,4.44337747839
9206233.0,4.4440330543
9212125.0,4.44469026363
9218018.0,4.44534830869
9223910.0,4.44600688718
9229802.0,4.44666660121
9235694.0,4.44732764776
9241587.0,4.44798953115
9247479.0,4.44865284998
9253372.0,4.44931720264
9259264.0,4.44998189084
9265157.0,4.45064751378
9271049.0,4.45131477337
9276941.0,4.45198216659
9282833.0,4.45265169566
9288726.0,4.45332206058
9294618.0,4.45399306214
9300511.0,4.45466489956
9306403.0,4.45533827172
9312296.0,4.45601248094
9318188.0,4.45668802472
9324080.0,4.45736400645
9329972.0,4.45804002215
9335865.0,4.45871897681
9341757.0,4.45939746734
9347649.0,4.46007799373
9353541.0,4.4607597572
9359434.0,4.46144145774
9365326.0,4.46212359516
9371218.0,4.46280786966
9377110.0,4.46349328125
9390825.0,4.46487690832
9404540.0,4.46626591522
9418255.0,4.46765900125
9431970.0,4.46905746855
9445685.0,4.47046121853
